ranking,song,band_singer,Gender,songurl,titletext,url,year,Song ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
14,Mask Off,Future,Solo Male,/wiki/Mask_Off,Mask Off,/wiki/Future_(rapper),2017,0VgkVdmE4gld66l8iyGjgx,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,,,,,,
15,Unforgettable,French Montana,#N/A,/wiki/Unforgettable_(French_Montana_song),Unforgettable,/wiki/French_Montana,2017,3B54sVLJ402zGa6Xm4YGNe,0,0,0,0,0,0,0,0,0,0,0,,,,,,
15,Unforgettable,Swae Lee,#N/A,/wiki/Unforgettable_(French_Montana_song),Unforgettable,/wiki/Swae_Lee,2017,3B54sVLJ402zGa6Xm4YGNe,0,0,0,0,0,0,0,0,0,0,0,,,,,,
16,24K Magic,Bruno Mars,Solo Male,/wiki/24K_Magic_(song),24K Magic,/wiki/Bruno_Mars,2017,6b8Be6ljOzmkOmFslEb23P,0.818,0.803,1,-4.282,1,0.0797,0.034,0,0.153,0.632,106.97,,,,,,
17,Stay,Zedd,#N/A,/wiki/Stay_(Zedd_and_Alessia_Cara_song),Stay,/wiki/Zedd,2017,6uBhi9gBXWjanegOb2Phh0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
17,Stay,Alessia Cara,#N/A,/wiki/Stay_(Zedd_and_Alessia_Cara_song),Stay,/wiki/Alessia_Cara,2017,6uBhi9gBXWjanegOb2Phh0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
18,Wild Thoughts,DJ Khaled,#N/A,/wiki/Wild_Thoughts,Wild Thoughts,/wiki/DJ_Khaled,2017,45XhKYRRkyeqoW3teSOkCM,0,0,0,0,0,0,0,0,0,0,0,,,,,,
18,Wild Thoughts,Rihanna,Solo Female,/wiki/Wild_Thoughts,Wild Thoughts,/wiki/Rihanna,2017,45XhKYRRkyeqoW3teSOkCM,0,0,0,0,0,0,0,0,0,0,0,,,,,,
18,Wild Thoughts,Bryson Tiller,#N/A,/wiki/Wild_Thoughts,Wild Thoughts,/wiki/Bryson_Tiller,2017,45XhKYRRkyeqoW3teSOkCM,0,0,0,0,0,0,0,0,0,0,0,,,,,,
19,Black Beatles,Rae Sremmurd,#N/A,/wiki/Black_Beatles,Black Beatles,/wiki/Rae_Sremmurd,2017,6fujklziTHa8uoM5OQSfIo,0,0,0,0,0,0,0,0,0,0,0,,,,,,
19,Black Beatles,Gucci Mane,#N/A,/wiki/Black_Beatles,Black Beatles,/wiki/Gucci_Mane,2017,6fujklziTHa8uoM5OQSfIo,0,0,0,0,0,0,0,0,0,0,0,,,,,,
20,Starboy,The Weeknd,Solo Male,/wiki/Starboy_(song),Starboy,/wiki/The_Weeknd,2017,7MXVkk9YMctZqd1Srtv4MB,0,0,0,0,0,0,0,0,0,0,0,,,,,,
20,Starboy,Daft Punk,#N/A,/wiki/Starboy_(song),Starboy,/wiki/Daft_Punk,2017,7MXVkk9YMctZqd1Srtv4MB,0,0,0,0,0,0,0,0,0,0,0,,,,,,
21,Location,Khalid,Solo Male,/wiki/Location_(Khalid_song),Location,/wiki/Khalid_(singer),2017,152lZdxL1OR0ZMW6KquMif,0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,,,,,,
22,Attention,Charlie Puth,Solo Male,/wiki/Attention_(Charlie_Puth_song),Attention,/wiki/Charlie_Puth,2017,5cF0dROlMOK5uNZtivgu50,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33E-05,0.134,0.797,100.066,,,,,,
23,There's Nothing Holdin' Me Back,Shawn Mendes,Solo Male,/wiki/There%27s_Nothing_Holdin%27_Me_Back,There's Nothing Holdin' Me Back,/wiki/Shawn_Mendes,2017,7JJmb5XwzOO8jgpou264Ml,0.866,0.813,11,-4.063,0,0.0554,0.38,0,0.0779,0.969,121.998,,,,,,
24,Bodak Yellow,Cardi B,Solo Female,/wiki/Bodak_Yellow,Bodak Yellow,/wiki/Cardi_B,2017,6KBYefIoo7KydImq1uUQlL,0,0,0,0,0,0,0,0,0,0,0,,,,,,
25,Redbone,Childish Gambino,#N/A,/wiki/Redbone_(song),Redbone,/wiki/Childish_Gambino,2017,0WtDGnWL2KrMCk0mI1Gpwz,0,0,0,0,0,0,0,0,0,0,0,,,,,,
26,I Don't Wanna Live Forever,Zayn,#N/A,/wiki/I_Don%27t_Wanna_Live_Forever,I Don't Wanna Live Forever,/wiki/Zayn_Malik,2017,55n9yjI6qqXh5F2mYvUc2y,0,0,0,0,0,0,0,0,0,0,0,,,,,,
26,I Don't Wanna Live Forever,Taylor Swift,Solo Female,/wiki/I_Don%27t_Wanna_Live_Forever,I Don't Wanna Live Forever,/wiki/Taylor_Swift,2017,55n9yjI6qqXh5F2mYvUc2y,0,0,0,0,0,0,0,0,0,0,0,,,,,,
27,It Ain't Me,Kygo,#N/A,/wiki/It_Ain%27t_Me,It Ain't Me,/wiki/Kygo,2017,2jRGYG8U5bJzWOH6FLuzvO,0,0,0,0,0,0,0,0,0,0,0,,,,,,
27,It Ain't Me,Selena Gomez,Solo Female,/wiki/It_Ain%27t_Me,It Ain't Me,/wiki/Selena_Gomez,2017,2jRGYG8U5bJzWOH6FLuzvO,0,0,0,0,0,0,0,0,0,0,0,,,,,,
28,iSpy,Kyle,#N/A,/wiki/ISpy_(Kyle_song),iSpy,/wiki/Kyle_(musician),2017,2EEeOnHehOozLq4aS0n6SL,0,0,0,0,0,0,0,0,0,0,0,,,,,,
28,iSpy,Lil Yachty,#N/A,/wiki/ISpy_(Kyle_song),iSpy,/wiki/Lil_Yachty,2017,2EEeOnHehOozLq4aS0n6SL,0,0,0,0,0,0,0,0,0,0,0,,,,,,
29,Issues,Julia Michaels,#N/A,/wiki/Issues_(Julia_Michaels_song),Issues,/wiki/Julia_Michaels,2017,7vu0JkJh0ldukEYbTVcqd0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
30,Scars to Your Beautiful,Alessia Cara,#N/A,/wiki/Scars_to_Your_Beautiful,Scars to Your Beautiful,/wiki/Alessia_Cara,2017,0wI7QkCcs8FUQE1OkXUIqd,0,0,0,0,0,0,0,0,0,0,0,,,,,,
31,1-800-273-8255,Logic,#N/A,/wiki/1-800-273-8255_(song),1-800-273-8255,/wiki/Logic_(musician),2017,5tz69p7tJuGPeMGwNTxYuV,0,0,0,0,0,0,0,0,0,0,0,,,,,,
31,1-800-273-8255,Alessia Cara,#N/A,/wiki/1-800-273-8255_(song),1-800-273-8255,/wiki/Alessia_Cara,2017,5tz69p7tJuGPeMGwNTxYuV,0,0,0,0,0,0,0,0,0,0,0,,,,,,
31,1-800-273-8255,Khalid,Solo Male,/wiki/1-800-273-8255_(song),1-800-273-8255,/wiki/Khalid_(singer),2017,5tz69p7tJuGPeMGwNTxYuV,0,0,0,0,0,0,0,0,0,0,0,,,,,,
32,Slow Hands,Niall Horan,#N/A,/wiki/Slow_Hands_(Niall_Horan_song),Slow Hands,/wiki/Niall_Horan,2017,2cOUlop2ZakjOKe4WinesN,0.726,0.431,0,-6.666,1,0.0554,0.0139,0,0.054,0.86,85.889,,,,,,
33,Love on the Brain,Rihanna,Solo Female,/wiki/Love_on_the_Brain,Love on the Brain,/wiki/Rihanna,2017,5oO3drDxtziYU2H1X23ZIp,0.503,0.632,4,-4.854,0,0.0492,0.0777,1.30E-05,0.0758,0.369,171.92,,,,,,
34,I Feel It Coming,The Weeknd,Solo Male,/wiki/I_Feel_It_Coming,I Feel It Coming,/wiki/The_Weeknd,2017,6Sv2l9DIKihdMtXd4cUuWy,0,0,0,0,0,0,0,0,0,0,0,,,,,,
34,I Feel It Coming,Daft Punk,#N/A,/wiki/I_Feel_It_Coming,I Feel It Coming,/wiki/Daft_Punk,2017,6Sv2l9DIKihdMtXd4cUuWy,0,0,0,0,0,0,0,0,0,0,0,,,,,,
35,Bounce Back,Big Sean,Solo Male,/wiki/Bounce_Back_(Big_Sean_song),Bounce Back,/wiki/Big_Sean,2017,0SGkqnVQo9KPytSri1H6cF,0.77,0.567,2,-5.698,1,0.175,0.105,0,0.125,0.26,81.477,,,,,,
36,Strip That Down,Liam Payne,#N/A,/wiki/Strip_That_Down,Strip That Down,/wiki/Liam_Payne,2017,29JrmE89KgRyCxBIzq2Ocw,0,0,0,0,0,0,0,0,0,0,0,,,,,,
36,Strip That Down,Quavo,#N/A,/wiki/Strip_That_Down,Strip That Down,/wiki/Quavo,2017,29JrmE89KgRyCxBIzq2Ocw,0,0,0,0,0,0,0,0,0,0,0,,,,,,
37,Fake Love,Drake,Solo Male,/wiki/Fake_Love_(Drake_song),Fake Love,/wiki/Drake_(musician),2017,343YBumqHu19cGoGARUTsd,0.927,0.488,9,-9.433,0,0.42,0.108,0,0.196,0.605,133.987,,,,,,
38,Don't Wanna Know,Maroon 5,Band,/wiki/Don%27t_Wanna_Know,Don't Wanna Know,/wiki/Maroon_5,2017,1nueTG77MzNkJTKQ0ZdGzT,0,0,0,0,0,0,0,0,0,0,0,,,,,,
38,Don't Wanna Know,Kendrick Lamar,Solo Male,/wiki/Don%27t_Wanna_Know,Don't Wanna Know,/wiki/Kendrick_Lamar,2017,1nueTG77MzNkJTKQ0ZdGzT,0,0,0,0,0,0,0,0,0,0,0,,,,,,
39,Look What You Made Me Do,Taylor Swift,Solo Female,/wiki/Look_What_You_Made_Me_Do,Look What You Made Me Do,/wiki/Taylor_Swift,2017,1P17dC1amhFzptugyAO7Il,0,0,0,0,0,0,0,0,0,0,0,,,,,,
40,Castle on the Hill,Ed Sheeran,Solo Male,/wiki/Castle_on_the_Hill,Castle on the Hill,/wiki/Ed_Sheeran,2017,6PCUP3dWmTjcTtXY02oFdT,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14E-05,0.14,0.471,135.007,,,,,,
41,Bad Things,Machine Gun Kelly,#N/A,/wiki/Bad_Things_(Machine_Gun_Kelly_and_Camila_Cabello_song),Bad Things,/wiki/Machine_Gun_Kelly_(rapper),2017,1PSBzsahR2AKwLJgx8ehBj,0,0,0,0,0,0,0,0,0,0,0,,,,,,
41,Bad Things,Camila Cabello,Solo Female,/wiki/Bad_Things_(Machine_Gun_Kelly_and_Camila_Cabello_song),Bad Things,/wiki/Camila_Cabello,2017,1PSBzsahR2AKwLJgx8ehBj,0,0,0,0,0,0,0,0,0,0,0,,,,,,
42,Paris,The Chainsmokers,#N/A,/wiki/Paris_(The_Chainsmokers_song),Paris,/wiki/The_Chainsmokers,2017,15vzANxN8G9wWfwAJLLMCg,0.646,0.644,2,-6.763,1,0.031,0.0243,0,0.0888,0.251,99.999,,,,,,
43,Side to Side,Ariana Grande,Solo Female,/wiki/Side_to_Side,Side to Side,/wiki/Ariana_Grande,2017,43bCmCI0nSgcT7QdMXY6LV,0,0,0,0,0,0,0,0,0,0,0,,,,,,
43,Side to Side,Nicki Minaj,Solo Female,/wiki/Side_to_Side,Side to Side,/wiki/Nicki_Minaj,2017,43bCmCI0nSgcT7QdMXY6LV,0,0,0,0,0,0,0,0,0,0,0,,,,,,
44,Rockabye,Clean Bandit,#N/A,/wiki/Rockabye_(song),Rockabye,/wiki/Clean_Bandit,2017,5knuzwU65gJK7IF5yJsuaW,0,0,0,0,0,0,0,0,0,0,0,,,,,,
44,Rockabye,Sean Paul,Solo Male,/wiki/Rockabye_(song),Rockabye,/wiki/Sean_Paul,2017,5knuzwU65gJK7IF5yJsuaW,0,0,0,0,0,0,0,0,0,0,0,,,,,,
44,Rockabye,Anne-Marie,#N/A,/wiki/Rockabye_(song),Rockabye,/wiki/Anne-Marie,2017,5knuzwU65gJK7IF5yJsuaW,0,0,0,0,0,0,0,0,0,0,0,,,,,,
45,Feel It Still,Portugal. The Man,#N/A,/wiki/Feel_It_Still,Feel It Still,/wiki/Portugal._The_Man,2017,6QgjcU0zLnzq5OrUoSZ3OK,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,,,,,,
46,Let Me Love You,DJ Snake,#N/A,/wiki/Let_Me_Love_You_(DJ_Snake_song),Let Me Love You,/wiki/DJ_Snake,2017,0lYBSQXN6rCTvUZvg9S0lU,0,0,0,0,0,0,0,0,0,0,0,,,,,,
46,Let Me Love You,Justin Bieber,Solo Male,/wiki/Let_Me_Love_You_(DJ_Snake_song),Let Me Love You,/wiki/Justin_Bieber,2017,0lYBSQXN6rCTvUZvg9S0lU,0,0,0,0,0,0,0,0,0,0,0,,,,,,
47,Sorry Not Sorry,Demi Lovato,#N/A,/wiki/Sorry_Not_Sorry_(Demi_Lovato_song),Sorry Not Sorry,/wiki/Demi_Lovato,2017,0yvPEnB032fojLfVluFjUv,0,0,0,0,0,0,0,0,0,0,0,,,,,,
48,Bank Account,21 Savage,Solo Male,/wiki/Bank_Account_(song),Bank Account,/wiki/21_Savage,2017,5eqK0tbzUPo2SoeZsov04s,0,0,0,0,0,0,0,0,0,0,0,,,,,,
49,Can't Stop the Feeling!,Justin Timberlake,Solo Male,/wiki/Can%27t_Stop_the_Feeling!,Can't Stop the Feeling!,/wiki/Justin_Timberlake,2017,1WkMMavIMc4JZ8cfMmxHkI,0,0,0,0,0,0,0,0,0,0,0,,,,,,
50,Mi Gente,J Balvin,#N/A,/wiki/Mi_Gente_(J_Balvin_and_Willy_William_song),Mi Gente,/wiki/J_Balvin,2017,4ipnJyDU3Lq15qBAYNqlqK,0,0,0,0,0,0,0,0,0,0,0,,,,,,
50,Mi Gente,Willy William,#N/A,/wiki/Mi_Gente_(J_Balvin_and_Willy_William_song),Mi Gente,/wiki/Willy_William,2017,7COfe3P7KgfwDwIRB8LIDw,0,0,0,0,0,0,0,0,0,0,0,,,,,,
50,Mi Gente,Beyoncé,Solo Female,/wiki/Mi_Gente_(J_Balvin_and_Willy_William_song),Mi Gente,/wiki/Beyonc%C3%A9,2017,0GzmMQizDeA2NVMUaZksv0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
51,Thunder,Imagine Dragons,Band,/wiki/Thunder_(Imagine_Dragons_song),Thunder,/wiki/Imagine_Dragons,2017,1zB4vmk8tFRmM9UULNzbLB,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,,,,,,
52,T-Shirt,Migos,Band,/wiki/T-Shirt_(Migos_song),T-Shirt,/wiki/Migos,2017,1rkfJLgTlB6XYNjgZ0sVaK,0,0,0,0,0,0,0,0,0,0,0,,,,,,
53,Rake It Up,Yo Gotti,#N/A,/wiki/Rake_It_Up,Rake It Up,/wiki/Yo_Gotti,2017,4knL4iPxPOZjQzTUlELGSY,0,0,0,0,0,0,0,0,0,0,0,,,,,,
53,Rake It Up,Nicki Minaj,Solo Female,/wiki/Rake_It_Up,Rake It Up,/wiki/Nicki_Minaj,2017,4knL4iPxPOZjQzTUlELGSY,0,0,0,0,0,0,0,0,0,0,0,,,,,,
54,Mercy,Shawn Mendes,Solo Male,/wiki/Mercy_(Shawn_Mendes_song),Mercy,/wiki/Shawn_Mendes,2017,0AS63m1wHv9n4VVRizK6Hc,0.555,0.662,11,-4.952,0,0.0827,0.125,0,0.111,0.356,148.128,,,,,,
55,Tunnel Vision,Kodak Black,#N/A,/wiki/Tunnel_Vision_(Kodak_Black_song),Tunnel Vision,/wiki/Kodak_Black,2017,4Q3N4Ct4zCuIHuZ65E3BD4,0.497,0.489,11,-7.724,0,0.294,0.0576,9.91E-05,0.122,0.231,171.853,,,,,,
56,Rockstar,Post Malone,Solo Male,/wiki/Rockstar_(Post_Malone_song),Rockstar,/wiki/Post_Malone,2017,0e7ipj03S05BNilyu5bRzt,0,0,0,0,0,0,0,0,0,0,0,,,,,,
56,Rockstar,21 Savage,Solo Male,/wiki/Rockstar_(Post_Malone_song),Rockstar,/wiki/21_Savage,2017,0e7ipj03S05BNilyu5bRzt,0,0,0,0,0,0,0,0,0,0,0,,,,,,
57,In Case You Didn't Know,Brett Young,#N/A,/wiki/In_Case_You_Didn%27t_Know_(Brett_Young_song),In Case You Didn't Know,/wiki/Brett_Young_(singer),2017,10M2Ex445zw585Ducldzkw,0,0,0,0,0,0,0,0,0,0,0,,,,,,
58,Heathens,Twenty One Pilots,#N/A,/wiki/Heathens_(song),Heathens,/wiki/Twenty_One_Pilots,2017,6i0V12jOa3mr6uu4WYhUBr,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58E-05,0.105,0.548,90.024,,,,,,
59,Now or Never,Halsey,Solo Female,/wiki/Now_or_Never_(Halsey_song),Now or Never,/wiki/Halsey_(singer),2017,7i2DJ88J7jQ8K7zqFX2fW8,0.67,0.585,6,-4.861,0,0.0354,0.107,1.11E-06,0.131,0.447,110.03,,,,,,
60,Caroline,Aminé,#N/A,/wiki/Caroline_(Amin%C3%A9_song),Caroline,/wiki/Amin%C3%A9_(rapper),2017,5hTpBe8h35rJ67eAWHQsJx,0.941,0.335,5,-10.179,0,0.505,0.17,0,0.262,0.707,120.041,,,,,,
61,Rolex,Ayo & Teo,#N/A,/wiki/Rolex_(song),Rolex,/wiki/Ayo_%26_Teo,2017,0pSBuHjILhNEo55xK1zrRt,0.804,0.886,1,-2.512,1,0.04,0.0837,0,0.266,0.789,144.946,,,,,,
62,DNA,Kendrick Lamar,Solo Male,/wiki/DNA_(Kendrick_Lamar_song),DNA,/wiki/Kendrick_Lamar,2017,6HZILIRieu8S0iqY8kIKhj,0.638,0.523,1,-6.664,1,0.357,0.00454,0,0.0842,0.422,139.913,,,,,,
63,Juju on That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,#N/A,/wiki/Juju_on_That_Beat_(TZ_Anthem),Juju on That Beat (TZ Anthem),/wiki/Zay_Hilfigerrr_%26_Zayion_McCall,2017,1lItf5ZXJc1by9SbPeljFd,0,0,0,0,0,0,0,0,0,0,0,,,,,,
64,Swang,Rae Sremmurd,#N/A,/wiki/Swang_(song),Swang,/wiki/Rae_Sremmurd,2017,6mapJIPnQ23RTAevUoE0DL,0.681,0.314,8,-9.319,1,0.0581,0.2,9.82E-06,0.1,0.166,139.992,,,,,,
65,Passionfruit,Drake,Solo Male,/wiki/Passionfruit_(song),Passionfruit,/wiki/Drake_(musician),2017,5mCPDVBb16L4XQwDdbRUpz,0.804,0.459,11,-11.556,1,0.039,0.304,0.0862,0.11,0.372,111.963,,,,,,
66,Loyalty,Kendrick Lamar,Solo Male,/wiki/Loyalty_(Kendrick_Lamar_song),Loyalty,/wiki/Kendrick_Lamar,2017,6SwRhMLwNqEi6alNPVG00n,0,0,0,0,0,0,0,0,0,0,0,,,,,,
66,Loyalty,Rihanna,Solo Female,/wiki/Loyalty_(Kendrick_Lamar_song),Loyalty,/wiki/Rihanna,2017,6SwRhMLwNqEi6alNPVG00n,0,0,0,0,0,0,0,0,0,0,0,,,,,,
67,Praying,Kesha,Solo Female,/wiki/Praying_(song),Praying,/wiki/Kesha,2017,0jdny0dhgjUwoIp5GkqEaA,0.576,0.39,10,-7.202,1,0.0297,0.491,0,0.111,0.319,73.433,,,,,,
68,Goosebumps,Travis Scott,Solo Male,/wiki/Goosebumps_(Travis_Scott_song),Goosebumps,/wiki/Travis_Scott,2017,6gBFPUFcJLzWGx4lenP6h2,0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,,,,,,
69,Cold,Maroon 5,Band,/wiki/Cold_(Maroon_5_song),Cold,/wiki/Maroon_5,2017,7gwLQ4tZ5UdZ7qNcDyJ8wr,0,0,0,0,0,0,0,0,0,0,0,,,,,,
69,Cold,Future,Solo Male,/wiki/Cold_(Maroon_5_song),Cold,/wiki/Future_(rapper),2017,7gwLQ4tZ5UdZ7qNcDyJ8wr,0,0,0,0,0,0,0,0,0,0,0,,,,,,
70,Broccoli,DRAM,#N/A,/wiki/Broccoli_(D.R.A.M._song),Broccoli,/wiki/DRAM_(rapper),2017,0qy5D3OJre7SPJNMOL9I71,0,0,0,0,0,0,0,0,0,0,0,,,,,,
70,Broccoli,Lil Yachty,#N/A,/wiki/Broccoli_(D.R.A.M._song),Broccoli,/wiki/Lil_Yachty,2017,0qy5D3OJre7SPJNMOL9I71,0,0,0,0,0,0,0,0,0,0,0,,,,,,
71,Slide,Calvin Harris,Solo Male,/wiki/Slide_(Calvin_Harris_song),Slide,/wiki/Calvin_Harris,2017,7tr2za8SQg2CI8EDgrdtNl,0,0,0,0,0,0,0,0,0,0,0,,,,,,
71,Slide,Frank Ocean,#N/A,/wiki/Slide_(Calvin_Harris_song),Slide,/wiki/Frank_Ocean,2017,7tr2za8SQg2CI8EDgrdtNl,0,0,0,0,0,0,0,0,0,0,0,,,,,,
71,Slide,Migos,Band,/wiki/Slide_(Calvin_Harris_song),Slide,/wiki/Migos,2017,7tr2za8SQg2CI8EDgrdtNl,0,0,0,0,0,0,0,0,0,0,0,,,,,,
72,What Ifs,Kane Brown,Solo Male,/wiki/What_Ifs,What Ifs,/wiki/Kane_Brown,2017,7zVCrzzEJU7u24sbJPXA5W,0,0,0,0,0,0,0,0,0,0,0,,,,,,
72,What Ifs,Lauren Alaina,#N/A,/wiki/What_Ifs,What Ifs,/wiki/Lauren_Alaina,2017,7zVCrzzEJU7u24sbJPXA5W,0,0,0,0,0,0,0,0,0,0,0,,,,,,
73,Chained to the Rhythm,Katy Perry,Solo Female,/wiki/Chained_to_the_Rhythm,Chained to the Rhythm,/wiki/Katy_Perry,2017,7qvxFz3JodM0A7xEM7k3YD,0,0,0,0,0,0,0,0,0,0,0,,,,,,
73,Chained to the Rhythm,Skip Marley,#N/A,/wiki/Chained_to_the_Rhythm,Chained to the Rhythm,/wiki/Skip_Marley,2017,7qvxFz3JodM0A7xEM7k3YD,0,0,0,0,0,0,0,0,0,0,0,,,,,,
74,Feels,Calvin Harris,Solo Male,/wiki/Feels_(song),Feels,/wiki/Calvin_Harris,2017,5bcTCxgc7xVfSaMV3RuVke,0,0,0,0,0,0,0,0,0,0,0,,,,,,
74,Feels,Pharrell Williams,#N/A,/wiki/Feels_(song),Feels,/wiki/Pharrell_Williams,2017,5bcTCxgc7xVfSaMV3RuVke,0,0,0,0,0,0,0,0,0,0,0,,,,,,
74,Feels,Katy Perry,Solo Female,/wiki/Feels_(song),Feels,/wiki/Katy_Perry,2017,5bcTCxgc7xVfSaMV3RuVke,0,0,0,0,0,0,0,0,0,0,0,,,,,,
74,Feels,Big Sean,Solo Male,/wiki/Feels_(song),Feels,/wiki/Big_Sean,2017,5bcTCxgc7xVfSaMV3RuVke,0,0,0,0,0,0,0,0,0,0,0,,,,,,
75,All Time Low,Jon Bellion,#N/A,/wiki/All_Time_Low_(Jon_Bellion_song),All Time Low,/wiki/Jon_Bellion,2017,0SuLAslEMFZAXf0SwY7syi,0,0,0,0,0,0,0,0,0,0,0,,,,,,
76,Hurricane,Luke Combs,Solo Male,/wiki/Hurricane_(Luke_Combs_song),Hurricane,/wiki/Luke_Combs,2017,6xHI9KjUjYT0FPtGO8Mxa1,0.464,0.813,10,-6.185,1,0.0416,0.0153,0,0.254,0.516,75.975,,,,,,
77,Too Good at Goodbyes,Sam Smith,Solo Male,/wiki/Too_Good_at_Goodbyes,Too Good at Goodbyes,/wiki/Sam_Smith,2017,1mXVgsBdtIVeCLJnSnmtdV,0.698,0.375,5,-8.279,1,0.0491,0.652,0,0.173,0.534,91.92,,,,,,
78,Young Dumb & Broke,Khalid,Solo Male,/wiki/Young_Dumb_%26_Broke,Young Dumb & Broke,/wiki/Khalid_(singer),2017,5Z3GHaZ6ec9bsiI5BenrbY,0.798,0.539,1,-6.351,1,0.0421,0.199,1.66E-05,0.165,0.394,136.949,,,,,,
79,Magnolia,Playboi Carti,#N/A,/wiki/Magnolia_(Playboi_Carti_song),Magnolia,/wiki/Playboi_Carti,2017,1e1JKLEDKP7hEQzJfNAgPl,0.791,0.581,11,-7.323,0,0.286,0.0113,0,0.35,0.438,162.99,,,,,,
80,Love Galore,SZA,Solo Female,/wiki/Love_Galore,Love Galore,/wiki/SZA_(singer),2017,0q75NwOoFiARAVp4EXU4Bs,0,0,0,0,0,0,0,0,0,0,0,,,,,,
80,Love Galore,Travis Scott,Solo Male,/wiki/Love_Galore,Love Galore,/wiki/Travis_Scott,2017,0q75NwOoFiARAVp4EXU4Bs,0,0,0,0,0,0,0,0,0,0,0,,,,,,
81,Drowning,A Boogie wit da Hoodie,#N/A,/wiki/Drowning_(A_Boogie_wit_da_Hoodie_song),Drowning,/wiki/A_Boogie_wit_da_Hoodie,2017,1f5cbQtDrykjarZVrShaDI,0,0,0,0,0,0,0,0,0,0,0,,,,,,
81,Drowning,Kodak Black,#N/A,/wiki/Drowning_(A_Boogie_wit_da_Hoodie_song),Drowning,/wiki/Kodak_Black,2017,1f5cbQtDrykjarZVrShaDI,0,0,0,0,0,0,0,0,0,0,0,,,,,,
82,Starving,Hailee Steinfeld,#N/A,/wiki/Starving_(song),Starving,/wiki/Hailee_Steinfeld,2017,4Ce37cRWvM1vIGGynKcs22,0,0,0,0,0,0,0,0,0,0,0,,,,,,
82,Starving,Grey,#N/A,/wiki/Starving_(song),Starving,/wiki/Grey_(musical_duo),2017,4Ce37cRWvM1vIGGynKcs22,0,0,0,0,0,0,0,0,0,0,0,,,,,,
82,Starving,Zedd,#N/A,/wiki/Starving_(song),Starving,/wiki/Zedd,2017,4Ce37cRWvM1vIGGynKcs22,0,0,0,0,0,0,0,0,0,0,0,,,,,,
83,Both,Gucci Mane,#N/A,/wiki/Both_(song),Both,/wiki/Gucci_Mane,2017,5tFep7dXGd7vEJ668wTPux,0,0,0,0,0,0,0,0,0,0,0,,,,,,
83,Both,Drake,Solo Male,/wiki/Both_(song),Both,/wiki/Drake_(musician),2017,5tFep7dXGd7vEJ668wTPux,0,0,0,0,0,0,0,0,0,0,0,,,,,,
84,What About Us,Pink,Solo Female,/wiki/What_About_Us_(Pink_song),What About Us,/wiki/Pink_(singer),2017,0dDebMd3esKmWpH8FYENbM,0,0,0,0,0,0,0,0,0,0,0,,,,,,
85,Swalla,Jason Derulo,Solo Male,/wiki/Swalla,Swalla,/wiki/Jason_Derulo,2017,6kex4EBAj0WHXDKZMEJaaF,0,0,0,0,0,0,0,0,0,0,0,,,,,,
85,Swalla,Nicki Minaj,Solo Female,/wiki/Swalla,Swalla,/wiki/Nicki_Minaj,2017,6kex4EBAj0WHXDKZMEJaaF,0,0,0,0,0,0,0,0,0,0,0,,,,,,
85,Swalla,Ty Dolla Sign,#N/A,/wiki/Swalla,Swalla,/wiki/Ty_Dolla_Sign,2017,6kex4EBAj0WHXDKZMEJaaF,0,0,0,0,0,0,0,0,0,0,0,,,,,,
86,Slippery,Migos,Band,/wiki/Slippery_(song),Slippery,/wiki/Migos,2017,0TBgMKD86t1VP3IzhxCoUl,0,0,0,0,0,0,0,0,0,0,0,,,,,,
86,Slippery,Gucci Mane,#N/A,/wiki/Slippery_(song),Slippery,/wiki/Gucci_Mane,2017,0TBgMKD86t1VP3IzhxCoUl,0,0,0,0,0,0,0,0,0,0,0,,,,,,
87,Sign of the Times,Harry Styles,#N/A,/wiki/Sign_of_the_Times_(Harry_Styles_song),Sign of the Times,/wiki/Harry_Styles,2017,5Ohxk2dO5COHF1krpoPigN,0.516,0.595,5,-4.63,1,0.0313,0.0275,0,0.109,0.222,119.972,,,,,,
88,Water Under the Bridge,Adele,Solo Female,/wiki/Water_Under_the_Bridge,Water Under the Bridge,/wiki/Adele,2017,4jL6WWKFDqCOPo2hC3VhSS,0,0,0,0,0,0,0,0,0,0,0,,,,,,
